KYCRSP_FUNDNO;FEXP_RATIO;FMGMT_FEE;FTURN_RATIO;FFEBEGDT;FFEENDDT
13322;0,0114;0,565;0,51;30/09/2001;29/09/2002
13322;0,0113;0,608;0,48;30/09/2002;30/09/2003
13355;0,011;0,561;0,96;30/09/2001;29/09/2002
13355;0,011;0,47;0,6;30/09/2002;29/09/2003
13355;0,0117;0,409;0,67;30/09/2003;28/05/2004
13361;0,0055;0,55;0,25;30/09/2000;29/09/2001
13361;0,0055;0,55;1,19;30/09/2001;29/09/2002
13361;0,0055;0,55;0,88;30/09/2002;30/04/2003
13366;0,012;0,61;1,27;30/09/2001;29/09/2002
13366;0,012;0,451;0,96;30/09/2002;30/09/2003
13370;0,0055;0,55;0,52;30/09/1999;29/09/2000
13370;0,0055;0,55;0,48;30/09/2000;29/09/2001
13370;0,0055;0,55;0,46;30/09/2001;29/09/2002
13370;0,0055;0,55;0,43;30/09/2002;28/02/2003
13376;0,0065;0,65;0,18;30/09/1999;29/09/2000
13376;0,0065;0,65;0,39;30/09/2000;29/09/2001
13376;0,0065;0,65;0,91;30/09/2001;29/09/2002
13376;0,0065;0,65;0,36;30/09/2002;29/09/2003
13376;0,0065;0,65;0,22;30/09/2003;30/04/2004
13418;0,0055;0,308;0,71;28/02/1999;28/02/2000
13418;0,0055;0,308;0,9;29/02/2000;27/02/2001
13418;0,0055;0,307;0,81;28/02/2001;27/02/2002
13418;0,0055;0,307;0,69;28/02/2002;27/02/2003
13418;0,0055;0,303;0,74;28/02/2003;28/02/2004
13418;0,0055;0,302;0,57;29/02/2004;27/02/2005
13418;0,0055;0,307;0,65;28/02/2005;30/06/2006
13441;0,007;0,343;0,18;29/02/2000;27/02/2001
13441;0,007;0,379;1,31;28/02/2001;27/02/2002
13441;0,007;0,347;0,65;28/02/2002;27/02/2003
13441;0,0071;0,368;0,55;28/02/2003;28/02/2004
13441;0,007;0,237;0,66;29/02/2004;27/02/2005
13441;0,007;0,296;0,9;28/02/2005;27/02/2006
13441;0,007;0,279;0,78;28/02/2006;27/02/2007
13441;0,007;0,209;0,65;28/02/2007;31/03/2008
13539;0,0133;0,824;0,38;31/10/1999;30/10/2000
13539;0,0133;0,821;0,51;31/10/2000;30/10/2001
13539;0,0134;0,814;0,62;31/10/2001;31/10/2002
13558;0,019;0,998;0,13;31/12/1999;30/12/2000
13558;0,02;1;0,12;31/12/2000;30/12/2001
13558;0,0211;1;2,56;31/12/2001;30/12/2002
13558;0,0175;1;2,39;31/12/2002;30/12/2003
13558;0,0177;1;1,36;31/12/2003;30/12/2004
13558;0,0178;1;1,75;31/12/2004;28/02/2006
13580;0,0184;0,997;0,2;31/12/1999;30/12/2000
13580;0,0179;1;0,2;31/12/2000;30/12/2001
13580;0,0184;1;0,14;31/12/2001;30/12/2002
13580;0,0188;1;0,01;31/12/2002;30/12/2003
13580;0,0188;1;0,04;31/12/2003;30/12/2004
13580;0,0184;1;0,08;31/12/2004;30/12/2005
13580;0,0189;0,9;0,06;31/12/2005;29/09/2006
13617;0,0134;0,722;0,54;30/06/2000;29/06/2001
13617;0,0113;0,717;0,91;30/06/2001;29/06/2002
13617;0,0136;0,793;0,77;30/06/2002;29/06/2003
13617;0,0178;0,924;0,7;30/06/2003;29/06/2004
13617;0,0132;0,723;1;30/06/2004;29/06/2005
13617;0,0181;0,41;1,27;30/06/2005;30/12/2005
13633;0,012;0,185;0,65;31/10/1999;30/10/2000
13633;0,012;0,411;0,87;31/10/2000;30/10/2001
13633;0,012;0,238;0,78;31/10/2001;30/10/2002
13633;0,0136;0,861;1,14;31/10/2002;30/10/2003
13633;0,0144;0,871;1,04;31/10/2003;31/12/2003
13660;0,0128;0,5;0,22;31/12/1999;30/12/2000
13660;0,0144;0,5;-99;31/12/2000;30/12/2001
13660;0,0177;0,47;0,06;31/12/2001;30/12/2002
13660;0,0175;0,348;-99;31/12/2002;31/10/2003
13684;0,019;1,85;0,95;31/12/1999;30/12/2000
13684;0,019;1,887;0,63;31/12/2000;30/12/2001
13684;0,02;1,955;0,32;31/12/2001;30/12/2002
13684;0,019;1,724;0,4;31/12/2002;31/10/2003
13708;0,0105;-1,41;0,03;31/12/2002;30/12/2003
13708;0,0105;-1,594;0,08;31/12/2003;30/12/2004
13708;0,0105;-0,005;0,24;31/12/2004;28/02/2006
13710;0,0195;-1,754;0,89;30/06/2001;29/06/2002
13710;0,0195;-1,163;1,15;30/06/2002;29/06/2003
13710;0,0195;-2,45;0,64;30/06/2003;29/06/2004
13710;0,0195;-1,242;0,87;30/06/2004;29/10/2004
13712;0,0106;0,939;0,83;31/01/2000;30/01/2001
13712;0,0106;0,94;1,06;31/01/2001;30/01/2002
13712;0,0111;0,942;1,12;31/01/2002;30/01/2003
13712;0,011;0,848;1,13;31/01/2003;30/01/2004
13712;0,011;0,845;1,03;31/01/2004;30/09/2004
13713;0,0109;0,94;1,02;31/01/2000;30/01/2001
13713;0,0106;0,939;1,52;31/01/2001;30/01/2002
13713;0,0107;0,93;1,06;31/01/2002;30/01/2003
13713;0,0109;0,882;1,47;31/01/2003;30/01/2004
13713;0,0109;0,908;1,12;31/01/2004;30/09/2004
13714;0,0134;0,94;1,02;31/01/2000;30/01/2001
13714;0,0131;0,939;1,52;31/01/2001;30/01/2002
13714;0,0132;0,93;1,06;31/01/2002;30/01/2003
13714;0,0135;0,882;1,47;31/01/2003;30/01/2004
13714;0,0134;0,908;1,12;31/01/2004;30/09/2004
13716;0,013;1,158;0,65;31/01/2001;30/01/2002
13716;0,0133;1,164;0,3;31/01/2002;30/01/2003
13716;0,0135;1,046;0,3;31/01/2003;30/01/2004
13716;0,0135;1,08;0,33;31/01/2004;30/09/2004
14018;0,0225;0,969;1,71;31/08/2001;30/08/2002
14018;0,0226;0,967;1,07;31/08/2002;30/08/2003
14018;0,0227;0,938;1,21;31/08/2003;30/08/2004
14018;0,0225;0,939;0,41;31/08/2004;30/08/2005
14018;0,0224;0,862;0,51;31/08/2005;29/09/2006
14023;0,0176;0,603;7,64;31/10/1999;30/10/2000
14023;0,0234;1,164;8,35;31/10/2000;30/10/2001
14023;0,0218;0,989;8,22;31/10/2001;30/10/2002
14023;0,0234;0,653;3,42;31/10/2002;30/10/2003
14023;0,0275;0,736;7,17;31/10/2003;30/10/2004
14023;0,0275;1,142;8,15;31/10/2004;30/10/2005
14023;0,0373;1,275;6,1;31/10/2005;28/02/2006
14025;0,0189;-0,461;1,29;31/10/2001;30/10/2002
14025;0,0222;-0,118;1,24;31/10/2002;30/10/2003
14025;0,0316;0,265;1,23;31/10/2003;30/10/2004
14025;0,0298;0,525;1,48;31/10/2004;30/10/2005
14025;0,0697;1,704;3,9;31/10/2005;28/02/2006
14027;0,0159;0,564;0,18;31/10/1999;30/10/2000
14027;0,0238;1,358;0,24;31/10/2000;30/10/2001
14027;0,0318;2,068;0,04;31/10/2001;30/10/2002
14027;0,0326;2,077;0,22;31/10/2002;30/10/2003
14027;0,025;1,46;0,18;31/10/2003;30/10/2004
14027;0,0187;0,809;0,04;31/10/2004;30/10/2005
14027;0,0283;1,589;0,07;31/10/2005;30/10/2006
14027;0,0183;0,551;0,14;31/10/2006;31/03/2008
14140;0,0088;0,649;0,94;31/12/1999;30/12/2000
14140;0,0102;0,648;0,67;31/12/2000;31/01/2002
14175;0,0115;0,85;0,65;31/12/1999;30/12/2000
14175;0,0118;0,859;0,68;31/12/2000;30/12/2001
14175;0,0119;0,874;0,78;31/12/2001;30/12/2002
14175;0,012;0,886;0,62;31/12/2002;30/12/2003
14175;0,0119;0,891;0,81;31/12/2003;30/12/2004
14175;0,0119;0,864;0,73;31/12/2004;30/12/2005
14175;0,0105;0,816;0,63;31/12/2005;30/06/2006
14183;0,0153;1,286;1,44;31/05/1999;30/05/2000
14183;0,0145;1,2;0,94;31/05/2000;30/05/2001
14183;0,0147;1,2;1,45;31/05/2001;30/05/2002
14183;0,0147;1,2;1,27;31/05/2002;30/05/2003
14183;0,0145;1,2;1,05;31/05/2003;30/05/2004
14183;0,0146;1,2;0,69;31/05/2004;30/03/2005
14183;0,0145;1,2;0,95;31/03/2005;30/03/2006
14183;0,0145;1,2;1,39;31/03/2006;28/02/2007
14185;0,0161;1,363;5,51;31/05/1999;30/05/2000
14185;0,0155;1,3;6,29;31/05/2000;30/05/2001
14185;0,0156;1,3;5,29;31/05/2001;30/05/2002
14185;0,0156;1,3;3,56;31/05/2002;30/05/2003
14185;0,0155;1,3;5,04;31/05/2003;30/05/2004
14185;0,0156;1,3;3,4;31/05/2004;30/03/2005
14185;0,0155;1,3;2,5;31/03/2005;30/03/2006
14185;0,0156;1,3;1,16;31/03/2006;28/02/2007
14190;0,014;-0,041;1,14;30/04/2000;29/04/2001
14190;0,014;0,253;0,9;30/04/2001;29/04/2002
14190;0,014;0,261;0,63;30/04/2002;29/04/2003
14190;0,014;0,128;0,37;30/04/2003;29/04/2004
14190;0,014;0,324;0,46;30/04/2004;29/04/2005
14190;0,0127;0,492;0,43;30/04/2005;30/03/2006
14190;0,01;1;0,68;31/03/2006;28/02/2007
14195;0,0151;1,2;0,69;31/05/1999;30/05/2000
14195;0,0145;1,2;0,7;31/05/2000;30/05/2001
14195;0,0148;1,2;1,58;31/05/2001;30/05/2002
14195;0,0146;1,2;0,99;31/05/2002;30/05/2003
14195;0,0145;1,2;0,63;31/05/2003;30/05/2004
14195;0,009;0,9;0,58;31/05/2004;30/03/2005
14195;0,0145;1,2;0,44;31/03/2005;30/03/2006
14195;0,0146;1,2;0,63;31/03/2006;28/02/2007
14215;0,0053;-1,098;0,21;31/12/2006;31/03/2008
14219;0,0062;-1,988;0,15;31/12/2006;31/03/2008
14261;0,0135;0,75;1,83;31/10/1999;30/10/2000
14261;0,0136;0,75;1,62;31/10/2000;30/10/2001
14261;0,0159;0,75;1,31;31/10/2001;30/10/2002
14261;0,0175;0,75;2,28;31/10/2002;30/10/2003
14261;0,0187;0,75;1,21;31/10/2003;30/10/2004
14261;0,0171;0,75;0,96;31/10/2004;29/04/2005
14267;0,016;0,8;1,53;31/10/1999;30/10/2000
14267;0,0146;0,8;1,46;31/10/2000;30/10/2001
14267;0,0163;0,8;2,11;31/10/2001;30/10/2002
14267;0,0189;0,8;2,67;31/10/2002;30/10/2003
14267;0,0198;0,8;1,83;31/10/2003;30/10/2004
14267;0,0175;0,8;0,75;31/10/2004;30/10/2005
14267;0,0174;0,8;0,71;31/10/2005;30/10/2006
14267;0,0155;0,8;0,63;31/10/2006;31/03/2008
14287;0,007;0,346;0,64;28/02/1999;28/02/2000
14287;0,007;0,247;0,46;29/02/2000;27/02/2001
14287;0,007;0,225;0,58;28/02/2001;27/02/2002
14287;0,007;-0,611;0,51;28/02/2002;27/02/2003
14287;0,007;-0,841;0,53;28/02/2003;31/12/2003
14289;0,009;0,591;1,16;28/02/1999;28/02/2000
14289;0,009;0,425;1,53;29/02/2000;27/02/2001
14289;0,009;0,551;1,81;28/02/2001;31/05/2002
14292;0,0063;0,5;0,55;28/02/1999;28/02/2000
14292;0,0064;0,5;0,69;29/02/2000;27/02/2001
14292;0,0067;0,5;0,56;28/02/2001;27/02/2002
14292;0,007;0,497;0,52;28/02/2002;27/02/2003
14292;0,0074;0,5;0,72;28/02/2003;28/02/2004
14292;0,0071;0,5;0,77;29/02/2004;27/02/2005
14292;0,0095;0,5;0,36;28/02/2005;27/02/2006
14292;0,0095;0,5;0,95;28/02/2006;27/02/2007
14292;0,0104;0,5;1,15;28/02/2007;31/03/2008
14295;0,0095;-0,131;0,61;28/02/1999;28/02/2000
14295;0,0095;0,163;0,76;29/02/2000;27/02/2001
14295;0,013;0,482;1,31;28/02/2001;31/05/2002
14300;0,009;-2,413;1,25;28/02/1999;28/02/2000
14300;0,009;-1,487;2,38;29/02/2000;27/02/2001
14300;0,009;-0,34;2,42;28/02/2001;27/02/2002
14300;0,0095;-0,523;1,43;28/02/2002;27/02/2003
14300;0,0111;-1,103;1,07;28/02/2003;30/09/2003
14302;0,01;0,201;0,67;28/02/1999;28/02/2000
14302;0,01;0,278;1,36;29/02/2000;27/02/2001
14302;0,01;0,481;1,45;28/02/2001;31/05/2002
14303;0,0095;-0,23;0,54;28/02/1999;28/02/2000
14303;0,0095;0,422;0,72;29/02/2000;27/02/2001
14303;0,0095;0,712;1,15;28/02/2001;31/05/2002
14562;0,009;0,75;0,13;31/10/1999;30/10/2000
14562;0,0088;0,75;0,13;31/10/2000;30/10/2001
14562;0,0095;0,75;0,09;31/10/2001;31/10/2002
14614;0,0148;1,274;0,68;30/09/1999;29/09/2000
14614;0,015;1,196;0,28;30/09/2000;29/09/2001
14614;0,01271;0,995;0,47;30/09/2001;29/09/2002
14614;0,0133;1,01;0,22;30/09/2002;29/09/2003
14614;0,0136;1,003;0,13;30/09/2003;30/09/2004
14628;0,0093;0,794;0,19;31/12/1999;30/12/2000
14628;0,0093;0,794;0,21;31/12/2000;30/12/2001
14628;0,0093;0,753;0,34;31/12/2001;30/12/2002
14628;0,0093;0,725;0,66;31/12/2002;30/06/2003
14629;0,0135;1,016;0,35;31/12/1999;30/12/2000
14629;0,0135;1,012;0,44;31/12/2000;30/12/2001
14629;0,0135;0,986;0,42;31/12/2001;30/12/2002
14629;0,0135;0,995;0,68;31/12/2002;30/12/2003
14629;0,0135;0,99;0,76;31/12/2003;30/12/2004
14629;0,0125;0,881;0,84;31/12/2004;30/12/2005
14629;0,011;0,817;0,8;31/12/2005;30/06/2006
14644;0,0145;1,141;0,6;31/12/1999;30/12/2000
14644;0,0145;1,144;0,87;31/12/2000;30/12/2001
14644;0,0145;1,132;0,85;31/12/2001;30/12/2002
14644;0,0145;1,144;0,77;31/12/2002;30/12/2003
14644;0,0145;1,151;0,83;31/12/2003;30/12/2004
14644;0,0125;0,903;0,64;31/12/2004;30/12/2005
14644;0,0115;0,872;0,76;31/12/2005;30/06/2006
14655;0,0124;0,901;0,71;31/12/1999;30/12/2000
14655;0,0124;0,889;0,81;31/12/2000;30/12/2001
14655;0,0124;0,895;0,81;31/12/2001;30/12/2002
14655;0,0124;0,917;1,35;31/12/2002;30/12/2003
14655;0,012;0,887;1,07;31/12/2003;30/12/2004
14655;0,0118;0,86;0,7;31/12/2004;30/12/2005
14655;0,0111;0,816;0,74;31/12/2005;30/06/2006
15120;0,0192;0,75;0,44;31/08/1999;30/08/2000
15120;0,019;0,75;0,48;31/08/2000;30/08/2001
15120;0,0191;0,75;0,28;31/08/2001;30/08/2002
15120;0,0193;0,75;0,31;31/08/2002;30/08/2003
15120;0,0197;0,75;0,22;31/08/2003;30/08/2004
15120;0,0194;0,75;0,27;31/08/2004;30/08/2005
15120;0,0193;0,75;0,42;31/08/2005;30/08/2006
15120;0,0194;0,75;0,58;31/08/2006;30/03/2007
15125;0,0202;0,742;0,46;30/09/1999;29/09/2000
15125;0,0208;0,75;0,58;30/09/2000;29/09/2001
15125;0,021;0,617;1,78;30/09/2001;29/09/2002
15125;0,021;0,505;0,72;30/09/2002;29/09/2003
15125;0,021;0,493;0,82;30/09/2003;29/09/2004
15125;0,021;0,597;0,8;30/09/2004;29/09/2005
15125;0,021;0,588;0,73;30/09/2005;29/09/2006
15125;0,021;0,661;0,54;30/09/2006;30/03/2007
15133;0,0145;0,499;1,37;31/10/1999;30/10/2000
15133;0,0145;0,479;0,95;31/10/2000;30/10/2001
15133;0,0145;0,513;0,76;31/10/2001;30/10/2002
15133;0,0145;0,48;0,66;31/10/2002;30/10/2003
15133;0,0145;0,16;1,23;31/10/2003;30/10/2004
15133;0,0145;0,346;0,09;31/10/2004;30/12/2005
15145;0,0124;0,75;1,6;31/10/1999;30/10/2000
15145;0,0119;0,75;3,92;31/10/2000;30/10/2001
15145;0,0122;0,75;2,05;31/10/2001;30/10/2002
15145;0,0126;0,75;1,58;31/10/2002;30/10/2003
15145;0,013;0,75;1,77;31/10/2003;30/10/2004
15145;0,0128;0,75;1,22;31/10/2004;30/12/2005
15152;0,024;0,856;1,95;31/10/1999;30/10/2000
15152;0,0232;0,982;2,52;31/10/2000;30/10/2001
15152;0,0222;0,883;2,49;31/10/2001;30/10/2002
15152;0,022;0,871;2,01;31/10/2002;30/10/2003
15152;0,0223;0,863;1,52;31/10/2003;30/10/2004
15152;0,0213;0,832;0,92;31/10/2004;30/10/2005
15152;0,0209;0,813;0,75;31/10/2005;30/10/2006
15152;0,0204;0,756;1,11;31/10/2006;30/03/2007
15157;0,0235;0,652;1,29;31/10/1999;30/10/2000
15157;0,023;0,672;2,65;31/10/2000;30/10/2001
15157;0,023;0,797;2,18;31/10/2001;30/10/2002
15157;0,0202;0,76;1,71;31/10/2002;30/10/2003
15157;0,0203;0,75;1,63;31/10/2003;30/10/2004
15157;0,0195;0,748;1,24;31/10/2004;30/10/2005
15157;0,019;0,73;1,46;31/10/2005;30/10/2006
15157;0,0188;0,71;1,8;31/10/2006;30/03/2007
15158;0,0201;0,801;0,42;31/10/1999;30/10/2000
15158;0,0205;0,818;0,85;31/10/2000;30/10/2001
15158;0,0205;0,797;0,85;31/10/2001;30/10/2002
15158;0,0205;0,791;0,54;31/10/2002;30/10/2003
15158;0,0205;0,715;0,45;31/10/2003;30/10/2004
15158;0,0208;0,807;0,59;31/10/2004;30/10/2005
15158;0,0205;0,837;0,5;31/10/2005;30/10/2006
15158;0,0199;0,871;0,49;31/10/2006;30/03/2007
15217;0,0147;1,348;1,25;31/07/2004;30/07/2005
15217;0,015;1,119;1,81;31/07/2005;30/07/2006
15217;0,0145;1,272;2,27;31/07/2006;28/02/2007
15259;0,0204;0,689;0,25;31/12/1999;30/12/2000
15259;0,0205;0,27;0,34;31/12/2000;30/12/2001
15259;0,0205;0,28;0,19;31/12/2001;30/12/2002
15259;0,0204;0,196;0,19;31/12/2002;30/12/2003
15259;0,0205;-0,737;0,28;31/12/2003;30/11/2004
15302;0,0195;-0,296;2,11;30/11/1999;29/11/2000
15302;0,0195;1,144;1,82;30/11/2000;29/11/2001
15302;0,0195;0,795;1,88;30/11/2001;29/11/2002
15302;0,0195;0,754;2,01;30/11/2002;29/11/2003
15302;0,0195;0,604;0,53;30/11/2003;30/01/2004
15305;0,0094;0,761;0,12;31/03/1999;30/03/2000
15305;0,0095;0,746;0,1;31/03/2000;30/03/2001
15305;0,0091;0,736;0,09;31/03/2001;30/03/2002
15305;0,0089;0,746;0,05;31/03/2002;30/03/2003
15305;0,0096;0,761;0,06;31/03/2003;30/03/2004
15305;0,0102;0,755;0,05;31/03/2004;30/03/2005
15305;0,0106;0,74;0,08;31/03/2005;31/03/2006
15306;0,0075;0,353;0,28;31/03/2000;30/03/2001
15306;0,0075;0,327;0,57;31/03/2001;30/03/2002
15306;0,0075;0,313;0,28;31/03/2002;30/03/2003
15306;0,0075;0,174;0,29;31/03/2003;30/03/2004
15306;0,0075;0,015;0,33;31/03/2004;31/03/2005
15363;0,008;0,733;1,37;31/12/1999;30/12/2000
15363;0,008;0,733;1,32;31/12/2000;30/12/2001
15363;0,008;0,706;1,06;31/12/2001;30/12/2002
15363;0,008;0,642;0,86;31/12/2002;30/12/2003
15363;0,008;0,61;0,99;31/12/2003;30/12/2004
15363;0,008;0,512;0,74;31/12/2004;31/08/2005
15423;0,0142;1,21;0,62;31/03/1999;30/03/2000
15423;0,0135;1,21;1,57;31/03/2000;30/03/2001
15423;0,0133;1,21;-99;31/03/2001;30/03/2002
15423;0,0136;1,21;1,06;31/03/2002;30/03/2003
15423;0,0152;1,21;0,8;31/03/2003;30/03/2004
15423;0,0153;1,21;1,44;31/03/2004;30/03/2005
15423;0,0154;0,96;0,58;31/03/2005;30/09/2005
15497;0,0199;0,528;0,26;31/10/1999;30/10/2000
15497;0,0207;0,809;0,57;31/10/2000;30/05/2001
15497;0,0216;0,8;0,26;31/05/2001;30/05/2002
15497;0,0203;0,842;1,49;31/05/2002;30/05/2003
15497;0,0224;0,844;1,06;31/05/2003;30/05/2004
15497;0,0223;0,8;2;31/05/2004;30/05/2005
15497;0,0212;0,8;1,54;31/05/2005;30/05/2006
15497;0,0211;0,77;1,73;31/05/2006;28/02/2007
15499;0,0203;0,85;2,86;31/12/1999;30/12/2000
15499;0,0211;0,947;3,26;31/12/2000;30/05/2002
15499;0,0245;1,161;4,73;31/05/2002;30/05/2003
15499;0,025;1,18;3,55;31/05/2003;31/05/2003
15509;0,0095;0,625;0,86;31/12/1999;30/12/2000
15509;0,0109;0,662;0,85;31/12/2000;30/05/2002
15509;0,0127;0,754;0,88;31/05/2002;30/05/2003
15509;0,0137;0,808;1,03;31/05/2003;28/11/2003
15512;0,0128;0,085;0,09;31/10/1999;30/10/2000
15512;0,0131;0,286;0,14;31/10/2000;30/05/2001
15512;0,014;0,523;0,09;31/05/2001;30/05/2002
15512;0,0144;0,81;0,27;31/05/2002;30/05/2003
15512;0,0145;0,701;0,69;31/05/2003;30/05/2004
15512;0,0145;0,813;1,2;31/05/2004;29/10/2004
15534;0,0175;0,688;0,54;31/05/2003;30/05/2004
15534;0,0175;1,178;0,57;31/05/2004;30/05/2005
15534;0,0166;1,163;0,76;31/05/2005;30/05/2006
15534;0,0162;1,045;0,28;31/05/2006;30/04/2007
15539;0,0175;0,685;0,72;31/05/2003;30/05/2004
15539;0,0175;1,221;0,57;31/05/2004;30/05/2005
15539;0,0163;1,132;0,79;31/05/2005;30/05/2006
15539;0,0163;1,04;0,42;31/05/2006;30/04/2007
15744;0,0135;0,711;0,48;30/06/1999;29/06/2000
15744;0,0129;0,71;0,26;30/06/2000;30/05/2001
15744;0,0131;0,719;0,92;31/05/2001;30/05/2002
15744;0,0134;0,732;0,75;31/05/2002;30/05/2003
15744;0,0145;0,778;1,1;31/05/2003;30/05/2004
15744;0,0135;0,748;0,28;31/05/2004;30/05/2005
15744;0,0115;0,73;0,5;31/05/2005;30/05/2006
15744;0,0109;0,733;0,8;31/05/2006;30/05/2007
15744;0,0111;0,731;0,91;31/05/2007;31/03/2008
15747;0,0124;0,71;0,26;30/06/2000;30/05/2001
15747;0,0111;0,719;0,92;31/05/2001;30/05/2002
15747;0,0112;0,732;0,75;31/05/2002;30/05/2003
15747;0,0122;0,778;1,1;31/05/2003;30/05/2004
15747;0,011;0,748;0,28;31/05/2004;29/10/2004
15751;0,0239;1,132;1,97;31/10/1999;30/10/2000
15751;0,0227;1,109;1,63;31/10/2000;30/05/2001
15751;0,0245;1,093;0,95;31/05/2001;30/05/2002
15751;0,0248;1,207;2,55;31/05/2002;30/05/2003
15751;0,0257;1,216;2,94;31/05/2003;30/04/2004
15841;0,0251;1,139;0,9;31/03/1999;29/06/2000
15841;0,0227;0,951;1,27;30/06/2000;30/05/2001
15841;0,0238;1,012;1,7;31/05/2001;30/04/2002
15845;0,0223;0,927;1,54;31/03/1999;29/06/2000
15845;0,0201;0,744;1,48;30/06/2000;30/05/2001
15845;0,021;0,756;2,62;31/05/2001;30/04/2002
15847;0,0156;0,903;1,54;31/03/1999;29/06/2000
15847;0,0136;0,744;1,48;30/06/2000;30/05/2001
15847;0,0145;0,756;2,62;31/05/2001;30/04/2002
15972;0,0135;-0,624;1,25;31/10/1999;30/10/2000
15972;0,0135;0,276;1,62;31/10/2000;30/10/2001
15972;0,0135;0,157;1,72;31/10/2001;30/05/2002
15972;0,0135;0,524;1,32;31/05/2002;30/05/2003
15972;0,0135;0,475;2,69;31/05/2003;30/05/2004
15972;0,0131;0,646;2;31/05/2004;30/05/2005
15972;0,0135;0,895;0,54;31/05/2005;30/12/2005
16020;0,0094;0,8;1,42;31/10/1999;30/10/2000
16020;0,0087;0,785;1,83;31/10/2000;30/10/2001
16020;0,0091;0,79;1,99;31/10/2001;30/05/2002
16020;0,0096;0,797;1,43;31/05/2002;30/05/2003
16020;0,0099;0,78;1,97;31/05/2003;30/05/2004
16020;0,0093;0,78;1,47;31/05/2004;30/05/2005
16020;0,0096;0,78;1,4;31/05/2005;30/05/2006
16020;0,0101;0,78;1,47;31/05/2006;30/05/2007
16020;0,0115;0,78;1,66;31/05/2007;31/03/2008
16077;0,0206;0,85;2,23;31/12/1999;30/12/2000
16077;0,021;0,953;1,34;31/12/2000;30/05/2002
16077;0,0246;1,191;4,27;31/05/2002;30/05/2003
16077;0,0253;1,216;3,57;31/05/2003;31/05/2003
16127;0,0125;0,731;-99;31/12/2006;30/12/2007
16127;0,0125;0,89;1,18;31/12/2007;31/12/2008
16196;0,014;1,4;2,18;30/11/1999;29/11/2000
16196;0,014;1,4;0,79;30/11/2000;29/11/2001
16196;0,014;1,4;1,88;30/11/2001;29/11/2002
16196;0,014;1,4;3;30/11/2002;29/11/2003
16196;0,014;1,4;2,14;30/11/2003;29/11/2004
16196;0,014;1,4;1,26;30/11/2004;29/04/2005
16206;0,01842;0,82;0,94;31/10/1999;30/10/2000
16206;0,0185;0,958;1,04;31/10/2000;30/10/2001
16206;0,0185;0,826;0,88;31/10/2001;30/10/2002
16206;0,0185;0,175;0,65;31/10/2002;28/02/2003
16245;0,0152;0,399;0,1;30/04/2000;29/04/2001
16245;0,0151;0,398;0,27;30/04/2001;29/04/2002
16245;0,0155;0,389;0,09;30/04/2002;31/05/2002
16299;0,016;-4,972;0,14;31/12/2001;30/12/2002
16299;0,0159;-1,891;0,42;31/12/2002;30/05/2003
16338;0,0076;0;0,93;31/12/1999;30/12/2000
16338;0,0085;0,277;0,96;31/12/2000;30/12/2001
16338;0,0107;1,05;0,94;31/12/2001;30/04/2002
16339;0,0067;0,667;0,13;30/09/2002;29/09/2003
16339;0,0074;0,742;0,22;30/09/2003;31/08/2004
16342;0,0143;0,768;1,07;30/04/1999;30/07/2000
16342;0,0141;0,798;0,81;31/07/2000;30/07/2001
16342;0,0151;0,574;1,95;31/07/2001;30/07/2002
16342;0,015;-0,263;2,01;31/07/2002;31/01/2003
16515;0,0169;0,95;1,07;31/12/1999;30/12/2000
16515;0,0155;0,95;0,83;31/12/2000;30/12/2001
16515;0,018;0,95;1,33;31/12/2001;30/12/2002
16515;0,0224;0,952;1,09;31/12/2002;30/05/2003
16592;0,0146;-1,179;0,8;31/12/1999;30/12/2000
16592;0,0157;0,608;0,69;31/12/2000;30/12/2001
16592;0,0156;0,579;0,74;31/12/2001;30/12/2002
16592;0,0157;0,346;0,85;31/12/2002;30/05/2003
16669;0,0138;0,95;0,51;31/12/1999;30/12/2000
16669;0,0134;0,948;0,94;31/12/2000;30/12/2001
16669;0,0151;0,95;1,14;31/12/2001;30/12/2002
16669;0,0175;0,951;0,89;31/12/2002;30/05/2003
16670;0,0234;0,95;0,51;31/12/1999;30/12/2000
16670;0,0231;0,948;0,94;31/12/2000;30/12/2001
16670;0,025;0,95;1,14;31/12/2001;30/12/2002
16670;0,0275;0,951;0,89;31/12/2002;30/05/2003
16717;0,024;0,029;0,72;31/12/2005;30/12/2006
16717;0,023;0,744;1,17;31/12/2006;31/03/2008
16720;0,014;1,289;0,6;30/06/2001;29/06/2002
16720;0,014;0,895;0,78;30/06/2002;29/06/2003
16720;0,014;1,143;1,76;30/06/2003;30/01/2004
16721;0,0125;1,126;0,56;30/06/2001;29/06/2002
16721;0,0125;0,615;0,96;30/06/2002;29/06/2003
16721;0,0125;0,789;1,05;30/06/2003;30/01/2004
16725;0,014;0,987;1,38;31/12/2003;30/12/2004
16725;0,014;0,994;1,7;31/12/2004;30/12/2005
16725;0,0139;0,955;1,32;31/12/2005;29/06/2006
16725;0,0131;0,952;0,4;30/06/2006;30/03/2007
16726;0,014;0,972;0,34;31/12/2003;30/12/2004
16726;0,014;1;0,46;31/12/2004;30/12/2005
16726;0,0134;0,962;1,13;31/12/2005;29/06/2006
16726;0,0132;0,928;0,26;30/06/2006;30/03/2007
16797;0,0106;0,65;2,76;31/10/2001;30/10/2002
16797;0,0111;0,65;1,77;31/10/2002;31/01/2003
